295797644104695809	Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustralian state of Queen... http://t.co/HfLm42Ay #hindusprite	1
295403673121591296	RT “@atko17: Car v tree Mooloolaba @abcsunshine @ABCNews24 #bigwet http://t.co/btPGBOfM” @couriermail	1
295590638420889601	#bigwet http://t.co/v9OBwQ8T I love arm hahaha memories.	0
295647769027309570	LOL this has been hilarious! http://t.co/r3wkKieb  #bigwet	0
295357208609316864	Laughing my butt away from http://t.co/xkam57SB  #bigwet	0
295486367989907456	HAHAHAHA last time I heard that joke I laughed so hard that I dropped my game boy advance -___-  #bigwet http://t.co/4TaJwGXk	0
295810302497398784	Gotta love being in the Queensland floods. Good on ya Australia	1
295692270601113602	“@QPSmedia: Rain over SEQ is easing - weather system moving into NSW #bigwet” looks like it heading your way @Suburban_mumof2	1
296199684903538689	RT @Cmdr_Hadfield: The flooding and flow into the Coral Sea at Gladstone, Australia - visible from the Space Station. http://t.co/eYgNvRNA	1
295531335144062976	Must see this -- made my personal day!  #bigwet http://t.co/p2fHlzHE	0
295811367854825472	Take care Australia #bigwet #loveaussies	1
295805185450721281	@sebth drop in the ocean... : ) #bigwet	0
296544620274401280	RT @BruceGrady: Need info on Emergency Assistance after #bigwet &amp; #qldfloods? Call the Community Recovery Hotline 1800 173349 or che ...	1
294677202899968001	RT @TripleMBrisbane: Want to know when the #BigWet will affect you? Sign up to Brisbane's Early Warning Alert Service:  http://t.co/FBkx ...	1
295472455487725568	Djokovic vs Murray #qldfloods http://t.co/eIEnviJ5 Only if sex has been as good as this	0
295512808899096576	#qldfloods http://t.co/P1fQmG1Y She tried this about her about digital camera	0
296772316468228097	Australia Flood Waters Begin to Recede  http://t.co/3g0i0tvk  (0:59) @youtubeさんから	1
295392054870151171	thank you here is your own personal linkup http://t.co/XUkPNALs  #bigwet	0
295767013081612288	#bigwet http://t.co/EomWTBfQ If perhaps sex was as good as this particular	0
295354687815839744	follow me on tumblr http://t.co/bciDTSds #tumblr #satan #allah #bigfun #sex #blah #bigwet #australia please RT. #retweet	0
295426813096775682	Now this  is really f'n ridiculous! http://t.co/eEfLEMFi  #bigwet	0
295618878644572160	#qldfloods Haha.  How f'n amusing..! http://t.co/1gXkedhN	0
295562419122610177	http://t.co/HZBH5Iju WTF!!! Can this be real?  #bigwet	0
295425789661433856	http://t.co/t8rAJXo5  #bigwet Rondo I laughed so hard I think I got abs	0
295411029914046464	Rain coming under closed front door now.  #bigwet #brisbane	1
294404577304907776	RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet	1
295358945046953984	Haha!! - this really is soooo insane!  #bigwet http://t.co/j3Dzfqkg	0
295713833501200384	#qldfloods http://t.co/rmggPgDq can't attain enough. i love ya' stuff.	0
298091039175081989	Heartstopping Rescue of Toddler Trapped in Flood in Australia: http://t.co/GvWm3YgN via @youtube	1
296001357226328065	Child injured in yesterday's tree fall beside Kedron Brook has died. He was 3 years old. #bigwet @abcnews	1
295475634774347777	THIS MADE ME LAUGH SO HARD OKAY http://t.co/bZ4Cb3lk  #bigwet	0
295000478855593985	Reports of Road Traffic Crash ▶ Nr Keefton Rd Bruce Hwy Gympie http://t.co/M7tmbxka #bigwet http://t.co/AZkjE1Zs	1
295459964883984384	@noosa @noosa_today #noosa #mainbeach #bigwet #excycloneoswald	0
296062300471840768	RT @LaborFAIL: @LaborFAIL @thetodayshow What? Swan already lives there? So why is he suddenly spokesman for #qldfloods ? No Labor Premie ...	0
296850326324117506	RT @BCIAustralia: Premier Campbell Newman talks of dams, levees in rebuild plan after devastating floods #australia #construction http:/ ...	1
295751947133263872	http://t.co/lC7OXbrt Usually needed this particular...  #bigwet	0
295653427122413570	@GarryYoungberry thanks for nothing Garry, next time I will ask Emma Freeman :-) j/k thanks for keeping the info flowing. #bigwet	0
295772897685929985	RT @7NewsBrisbane: If you are without TV reception, Yahoo!7 is streaming live rolling coverage here: http://t.co/fCQqTNv6 #bigwet #qldfl ...	1
293980021461241856	Can we keep him? MT @Henry_B68: You know the#bigwet is here when you find frogs in your home. http://t.co/xDNY12RP	0
295874710212853760	Friend has lost 40ft catamaran due to Burnett River flood. Lost mooring at Burnett Heads. House about to go under. #bigwet	1
295335389848289281	@ednaqonz are you still snowing? because meanwhile in Australia we are having tornadoes and a lot of flooding	1
295493842260594689	According to the automatic gauge in #Bundaberg the Burnett River has passed the Dec 2010 level of 7.92m.  Now at 8.1m and rising #bigwet	1
294592310157647875	RT @PeterDoherty7: 20 swift water rescues in Central QLD overnight + more happening NOW. 280 SES jobs in past 24 hours. #bigwet @7NewsBr ...	1
295717868413276160	3 dead, dozens trapped in Australia floods http://t.co/roDEthIk	1
295612293578887169	Now this is actually so amazing http://t.co/HMty85aw  #bigwet	0
295580089746329600	#bigwet Ahhh plus u don't say hello? http://t.co/SxU3pCju	0
295492743336169472	#qldfloods I cannot believe this bahahahaha http://t.co/dAZAJWnI	0
295539375612231681	WTF!!! Can this be real? http://t.co/z34nKRN1  #bigwet Nole	0
296044449518194688	This is an environmental disaster!  Queensland Government Negligent as Mines Release Toxins into Flood Waters   http://t.co/5LnES13u	1
295436833263853570	RT @SIartybartfast: You idiot. Qld and nth Australia has been flooding for millennia. NOTHING NEW. @Adam_Stott @TonyAbbottMHR #auspol	1
295369267216527360	Tune into @NewsTalk4BC 1116 AM or stream online http://t.co/xysjcglx  for rolling coverage on the worsening weather conditions #bigwet	1
295372937266094081	@noosa @noosa_news @noosa_today @the_daily #bigwet #noosariver #noosa http://t.co/oShHKrBc	0
295552180822368256	#bigwet http://t.co/zxulsWoG Hahhahaha Wow : Here is the best crap i`ve seen	0
295612436218793984	Morning. Burnett River at #Bundaberg has passed the 2010 f... http://t.co/mId4boUt #Wide #Bargara #Bigwet #QLD #Australia via @kerrinbinnie	0
296108811113095169	Ferrari Gold Coast Tim #BelieveAcoustic #qldfloods Help Me!!!	0
295430676029796352	Hahhhhaha da hell! This this this made me laugh! (':  #bigwet http://t.co/oDrGzEmi	0
295587371024531456	#bigwet http://t.co/CRZ7IkUQ A person who I make use of to know-glee cast = sex	0
295513819713765377	Girl, I love how you do me, do me, do me, do me, DO MEEEEEEE http://t.co/xIutCj3C  #qldfloods	0
295652944806817792	RT @SylviaJeffreys: What a horrible sense of déjà vu. #bigwet	0
295039045497655296	@ABCFarNorth why do the ABC presenters continually refer to rain fall using inches? How long has Aust. been metric? Catch up time!#bigwet	1
295787531604217856	Currently packing up my Bug Out Bag in anticipation. #BigWet	0
296505118294151168	RT @autALERT: #bigwet #qldfloods #nswfloods Just, so it is; CLEAR MT = #modified_tweet Our network #abnn does # for referencing &amp; se ...	1
295486472872673281	Provides anybody employed this? http://t.co/69YmvU9S  #qldfloods	0
295650264621412354	http://t.co/gam0gkUP  #qldfloods Oooh exactly why do I thank you thus? Take me far beyond creativeness!!!	0
295605591114661888	The way Love! http://t.co/j2DE4juy  #bigwet	0
296394933965824000	NEWS #SavetheChildren opens Child Friendly Space at #Ipswich evacuation centre, responds to children's needs #qldfloods http://t.co/4CUMscj5	1
296102511260102656	#bigwet #qldfloods #bigwet Tim Ferrari He tried this on her on digicam	0
296464945263030272	#Lismore Airport is now re-opened but all flights today are still diverted to Ballina #bigwet	1
296070382912405504	@VirginAustralia are doing a great job despite the petty complaints of some passengers. Have some perspective folks. #qldfloods	0
296380157403463681	RT @QPSmedia: Severe congestion Cunningham Hwy between Ripley and Amberley: avoid travel if possible #qldtraffic #bigwet	1
296107531841966080	My Kitchen Rules #qldfloods #bigwet Queensland #bigwet Ferrari #bigwet  Such assholes! : All I would like can be a nice guy	0
295777498850004992	RT @nswfire: YOUR LIFE IS IN DANGER #bundaburg #bigwet IF YOU CAN SELF #EVACUATE ** DO SO ** BEFORE NIGHT FALL ** IF YOU CAN'T PLACE WHI ...	1
295578814669541378	Is this the actual most reliable?? http://t.co/rFCoIrfz  #bigwet Leeds	0
295449806279696385	History repeating itself? Source: Wikipedia the flood occurred on Sunday, 27 January 1974, during the Australia Day weekend. #TheBigWet	1
296017710838591488	RT @QPSmedia Do NOT remove road closed signs. Even if the water has subsided, it still needs to be inspected for your safety. #bigwet	1
295543997752016897	#bigwet Haha!! xd Truly Humorous ! http://t.co/mPHV3xLP	0
295691196850913280	RT @Simon_C_Ward: Eagle St pier has gone under again. Restaurants inundated. @9NewsBrisbane #bigwet http://t.co/N0MLvSLN	1
295778136367431680	Now this is sooooo amazing  #bigwet QLD http://t.co/vFVgY56p	0
295365144249245697	RT @B105Brisbane: BREAKING NEWS: A tornado has just hit Mooloolaba on the Sunshine Coast. More to come. #BigWet #QldFloods #Newsfeed	1
295766312624459777	Anybody know how to repair this kind of?  #bigwet http://t.co/8Anm5GFi	0
295716698194067457	My chocolate is melting cause I have no power #bigwet	1
296147218333831168	RT @dawn_com: Military called in as deadly floods batter Australia http://t.co/8NTphp0Y	1
295641645318283265	http://t.co/1QDFLCAK sex following a blunt is amongst the very best sex in the entire world  #Qldfloods	0
295432802567081985	Massive flooding ahead for Queensland &amp; parts of The UK.	1
296215249978286080	RT @BUSINESSricardo: SBS NEWS 1030 || Stefan Armbruster in Bundaberg &amp; @Kathy_Novak in Brisbane on #bigwet latest | Arrests of Brazi ...	0
294213803581796352	It isn't over just yet: http://t.co/dKdwavUJ #FNQ #BigWet	0
293071229055799297	VIDEO - A world of contrasts. We freeze whilst Australia swelters &amp; is threatened by flash floods: http://t.co/JPSx1mLv #weather #geography	1
295485281698717696	http://t.co/ytABCQ4w I dispise the woman's so much with this.  #bigwet #WLeagueGF	0
296239358808309760	#in Massive Floods Hit Queensland, New So. Wales; 4 Dead, Thousands Evacuated: Massive summer floods killed four... http://t.co/i34AfBaQ	1
297693561779003392	@bendorries the other 2 3rds are probably looking for dry ground #QLDFLOODS # donate #toughtimes	1
297575114638229506	@medicalanstee: Have a great night! Stay warm and dry #swedishhousemafia #sydney #bigwet	0
294960435843719169	RT @OKCStormWatcher: Emergency flood alerts issued for towns in Queensland, Australia; residents urged to get to higher ground - @SBSNew ...	1
295674570625667072	Awful cracking sounds during the night ... two more trees down this morning #bigwet #qldflooding a bit brighter but wind still vicious	1
295491552187404288	RT @That1972Bloke: be prepared #BNE the winds are coming! It's blowing a #gale at #Maroochydore. #staysafe #bigwet	1
295889973318664193	RT @jevoislafemme: .@daveyk317 @richoconnor @TenLateNews @firstdogonmoon Good grief. I bet Queenslanders are missing Anna Bligh now. #bigwet	0
295752999916150784	No power? Save mobile phone battery: turn off background apps http://t.co/IUyKqkg8  #bigwet #qldfloods #nswfloods	1
295176136319713281	@robkiddaus the upside to an all nighter is no 4am alarm clock! #bigwet #zinccq #Gladstone #allnightlong	0
294873852838825984	No Evey. Australia is being 'attacked' by floods, not slugs.	0
295440272597344259	This is what's been happening at home RT @the_daily: Latest Sunshine Coast wild weather photos: http://t.co/98efeGKF #bigwet	1
295052341411999745	Sheer genius, satire on the flood of patriotic nonsense put out for Australia Day.  Watch and laugh! http://t.co/XbhZLpd8	0
295669860418076672	I arrived home in Darwin yesterday after driving 4 days from Sydney via Brisbane. Good timing I must say. #bigwet	0
295494077133238272	Overheard: yesterday in australia: fuck we are burning to the ground today in australia: cool flooding and... http://t.co/sY3hZYdb	1
295586054050807808	http://t.co/jhrviKtK I love you &amp;lt;3  #bigwet	0
296109662535827456	Simply f'n amazing  #Auspol Ferrari Ferrari Queensland #qldfloods #qldfloods	0
295474997231751168	RT @TransLinkSEQ: Reminder to avoid travel unless absolutely necessary. Extensive delays on all modes across SEQ due to bad weather #bigwet	1
296314533323083776	Climate Change Blamed for Australia's Recent Extreme Heat and Flooding http://t.co/E1LW2NPP	1
295785258312404992	Awesome use of words @loftea #stoicism @9NewsBrisbane #bigwet #peopleofbrisbane	0
295707424596299776	RT @jsthirtyfive: QLD police couldnt resist havin a hell time @9NewsGoldCoast @9NewsBrisbane @karlstefanovic #bigwet http://t.co/vo9nTZhj	1
296450894361423872	RT @brisbaneroar: Show your support and get your tickets here: http://t.co/sViBnGJ0 #GoRoar #aleague #qldfloods #bigwet	0
295632623370391552	This is why I love may have a great.  #bigwet http://t.co/XvScWadw	0
295512070684831744	#qldfloods http://t.co/SSEY9g7E why didnt u say wassup? ...anyways hello	0
295867034665893889	who came up with the hashtag #bigwet for this year’s flood?	1
295020598957051904	Disaster declared in #bundaberg region after damage from #minitornado #bigwet	1
296432594621431808	What seems like a common occurence now: Heavy flooding hits Australia http://t.co/F1jC4cVP	1
295703184154959873	Queensland Floods – Optus Network Update - 6AM (SingTel - Singapore Telecommunications Limited): ... http://t.co/M8EIsUYu #Science #News	1
296754062857228288	RT @Kathy_Novak: Starting to see boats travelling upstream on the Brisbane river again #bigwet http://t.co/kd8xFbaS	1
295593918333063168	#bigwet http://t.co/lDAdXYFh LMFAOOOOO SOOO FUCKIN FUNNY	0
295521793106657280	http://t.co/3f1L4L9u Offers anyone attempted this particular?  #bigwet Nole	0
295491501822197760	http://t.co/uwJfTLgB Launch me personally from your pain. lol. How insane  #bigwet	0
295439236629401600	RT @ascottgr: #bigwet   Climate change my arse.	0
295699577074483201	RT @girlclumsy: Superb work by the @brisbanetimes team today on #bigwet ( @marissa_sc @bkjabour @CameronAtfield ). Live feed here: http: ...	1
296097553617936384	Thousands Evacuated as Flooding Hits Eastern Australia - Bloomberg: Sydney Morning HeraldThousands Evacuated as ... http://t.co/U0L4gn5K	1
295408752415350785	Now that #bigwet is trending topic, spammers are using hash tag, be careful on the links you click with #bigwet hashtag.	0
295819177632092161	@realIanHealy @mjslats spare a thought for those of us in the #bigwet Qld who can't even watch this T20 live. Delayed coverage from @wwos9	1
295692828418396160	So that guy with the beard building a boat and wanted two of everything? Should've taken up his offer. #bigwet	0
295428306277376001	Fine, now i am jealous!  #qldfloods http://t.co/SbgYKUKw	0
296105627615363073	Can't feel I discovered this kind of  #qldfloods #BelieveAcoustic #bigwet Gold Coast	0
295389223723339777	This is some serious shit!! :-/ #BigWet http://t.co/zufdLGUa	0
297836172305125376	@Queensland came to visit friends &amp; consider moving here. Floods, loss of food &amp; $, stranded in 1 room with 2 small kids, NO support	1
295480521130131457	ALERT @Telstra on #fb: cable washout in #kingaroy area impacting landline, broadband &amp; mobile services across CQ &amp; NQ @cbemergency #bigwet	1
297499361296932866	RT @PMOnAir: PM says Roxon wanted out 1yr ago but waited till the time is right. So, #QLDFloods is the best time to change Min for Emerg ...	1
295139872346345473	RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4	1
296353385182003200	Il cry soo much il flood the rest of australia	0
295649727750488064	My poor pool is full of muddy water again! ?#bigwet#frustrated http://t.co/QQlZMJfN	1
295506261590564865	http://t.co/NDshel6e Im about too show you precisely what you've been missing  #bigwet	0
295654739939577857	@NewsTalk4BC mayor of Scenic Rim trapped at Moogerah Dam by flood waters #bigwet http://t.co/NH5kSlmc	1
295470098288869377	http://t.co/JwR0QIrv  #bigwet Now this takes me back in time	0
296232278848311296	RT @QPublicServant: Amidst the awful flooding of the last week in Qld, there r moments to raise a smile &amp; this is one http://t.co/To ...	1
295473155940704256	Now this is really damn cute  #qldfloods http://t.co/uI8Zu3FN	0
295476821787545601	Howling wind outside, howling kids inside! Can't win! #bigwet #qldweather	1
296189526282485761	Annual Magazine Subscription Discounted to support QLD flood disaster appeal - don't miss out on making a difference http://t.co/JcCm6Z43	1
296196040065949696	RT @Cmdr_Hadfield: Flooding in Maryborough, Australia - visible as we flew over Tuesday morning, 29 Jan. http://t.co/Vs2oGCKd	1
295578995003641857	http://t.co/zGIMEY1B  #bigwet Just about all I take into consideration $ plus sex .. NBS	0
295766736265949184	http://t.co/psVIuVM9 looks like my mo on sex  #bigwet	0
296526404412137472	RT @nswfire: ** #BIGWET TEARS IN MY EYES ** #BUNGABERG RESIDENTS CELEBRATE AS THE #AUSTRALIAN ARMY CLEAR WAY IN TOWN I am Australian htt ...	1
296494401851621376	Has work been affected by Queensland &amp; NSW floods? Read ‘Natural Disasters’ info for workplaces http://t.co/btiskJZb via @fairwork_gov_au	1
296057766416613377	RT @QldCountryMusic: This is why they say 'If it's flooded, forget it'. You never know what damage will be revealed. #bigwet http://t.co ...	1
295630605939535872	RT @WOJgoldcoast: John Muntz Causeway Upper Coomera #bigwet 6.00am this morning @abcgoldcoast http://t.co/lKh7Pwjp	0
295605087798185986	@DonnieWahlberg Queensland is experiencing some really bad floods, really feelin what you guys went thru in NY now #loveeternal	1
296474118231044097	RT @theqldpremier: Warwick - About 20 businesses were inundated. The area is now in clean up mode. - PT #bigwet	1
295420014138376194	#oomf #bigwet #follow http://t.co/FLTZe8Yo Now this is sooooo amazing	0
295721257406697472	#forex #updates Australia: Queensland floods … again: There is flooding in Queensland again – an... http://t.co/VC0Xqsck #teamfollowback	1
295490268705193985	A person have to see this.  Can't cease laughing. http://t.co/12K5LKnj  #qldfloods	0
295350711628230657	Made the right decision to leave. Heaps of fallen trees and a downed powerline made for the worst driving conditions I've been in #qldfloods	1
295482035282251776	#bigwet http://t.co/prj3is5Y Wow! : My partner and i love this kind of	0
295503757607858177	Everything is going to be ok, Karl Stefanovic will be reporting on the floods from Brisbane #bigwet #calminginfluence #logie	1
295762365788585984	http://t.co/f9pQwht9 This made me cry a little because it's sadly true..  #bigwet	0
295359033144127488	Did You Check This Out Yet? Jessica screaming about old fight again!!! http://t.co/UHRQlrXL  #bigwet	0
295498992882688000	#bigwet http://t.co/1nzP7TWa I'm another over here. Solution to use it?	0
296429142700871680	Have I got this right, people of QLD want the Govt to step in and help. Have they forgotten Tony Abbott opposed the last QLD Flood Levy	1
296102104420995072	Whoa. This is crazy! http://t.co/UFwzJYx6  Brisbane River #bigwet #auspol #bigwet Queensland Gold Coast	0
295715838370136064	RT @MolksTVTalk: Eerily feeling very similar to two years ago. #bigwet	0
295496711151968256	http://t.co/xNSX95xL  #bigwet #WLeagueGF Now this is really darn sexy	0
295506567770562561	Latest news: Qld cities brace for floods - again - Herald Sun http://t.co/3i9LzBCG	1
295461315428900864	This made me cry a little because it's sadly true.. http://t.co/TjX8s6Si  #qldfloods	0
296566191558905856	DTN Taiwan: Taiwanese man on working holiday in Australia dies in flood: Taipei, Jan. 30 (CNA) A Taiwanese man o... http://t.co/bpXzC77n	1
295271951000301569	RT @brucemills: Live alerts from Qld Gov on current emergency available at http://t.co/MCAP1pQF #bigwet #qldflood #tornado	1
296198443385376768	It appears I was optimistic grabbing a basket at Woolworths, not much left other than donuts and frozen pies #bigwet #Rocky	0
296349635470053376	RT @nzherald: The latest updates on Australia's floods: http://t.co/0b79YcEo	1
295492068086788096	#bigwet #Djokovic http://t.co/MKlUmgiA Wtf!!! -- We love this kind of	0
296149839811575808	RT @7NewsBrisbane: Careful on the roads around Burnett Highway; viewer Jackie Bolsover took this shot on the way to Biloela. #qldfloods  ...	1
296094542103449602	Luckily my mother didn't allow me to study in Queensland or else I could have been stuck in the flood ?	1
295473889948102656	Just come in and explore what I make :) http://t.co/RRLWhiad  #qldfloods	0
296090280657047552	Delivered some #bakedrelief to #daisyhill #ses so great to see the smiles on their faces &lt;3 #bigwet #qldfloods	1
295783588954251264	@kilkenny_d such a fuck head #bigwet	0
295073547825577985	Tonight in 7 News: Bundaberg a disaster zone as a string of tornadoes rip through the area  #bigwet	1
295789679092056064	Seeing all these people affected by the floods is very sad. Thoughts r with them. #bigwet #qldfloods	1
295710331278336001	RT @Can_do_Campbell: At least Qlders never lose their sense of humour. #bigwet http://t.co/GldWU9dI	0
295426657886552064	RT @QPSmedia Major flooding occurring in Lockyer Valley. Evacuations underway #bigwet	1
295843181650665472	RT @cycloneupdate: Severe Weather Warning 9:12pm EDT for New South Wales: http://t.co/yi1Nfwmu #bigwet #nsw	1
295524661989634048	http://t.co/ROJv6csQ  #bigwet Just what tune is that this?	0
296106462298648577	Rescuers battle Australia floods: Australia is battling flooding in two states, with the inundated Queensland ci... http://t.co/LO01fNHx	1
295485617213677568	That is why I love may have a great. http://t.co/2J2ovf4f  #bigwet	0
295748381991649280	RT @Mamamia: If you would like to donate to the Red Cross QLD Floods Appeal, to help families and communities, consider calling 1800 811 ...	1
295762512589238272	Only in Australia do u find a woman outside in the middle of a flood cutting her hedge that is completely underwater	1
296453754885140480	RT @australian: Man's body found in Lockyer Valley: THE death toll in Queensland's flood disaster is set to rise with police rep... http ...	1
295655759155449857	#bigwet #bnestorm hoping everyone in QLD and BNE stays safe during the floods. Thoughts are with friends there	1
295635609748381696	AU-blog: Devastating floods strike Queensland, disaster declared: People look at a boat that has been washed up onto… http://t.co/yTy1up6O	1
297235099165016064	RT @MrDanielAmos: To everyone in Queensland right now going through the floods and cyclones,I hope you're all okay and stay safe.My hear ...	1
297020577322004481	Australia has always had bushfires and bad flooding since i can remember. No one mentioned climate change. 50 years of experience.	0
295613874839900161	#bigwet http://t.co/xGMrna7v Omfg - No Way!!! : Lord I enjoy that when this occurs	0
295074235691442176	RT @abcwidebay: You'll find a gallery of photos from across the Wide Bay here #Bargara #bigwet http://t.co/7VGjyENc @abcnews	1
293965794398859265	23/16:03 EST Flood Warning - Coastal Rivers - North (QLD) http://t.co/ca0eFXz0 #BIGWET #QLD UPDATED ITEM http://t.co/jlvcwuUY	1
295746993689604098	#bigwet The Rock http://t.co/tX32czOY Haha! . This makes me laugh	0
295686591479947264	Is the big brother house okay? #QldFloods	1
